Project,Company Name,Item Category,Item Group,Item Country,Item,Quantity,Amount (USD),Account Sid,Account Type,Parent SID,Month,Year,Invoice Number
Orando Holdings,MNC Tech Sdn Bhd,Service,Programmable Messaging,Non Geographic,Failed Message Processing Fee,21,$0.02,ACcf75e777548d08d169c41f97bd6ec0ef,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Orando Holdings,MNC Tech Sdn Bhd,Service,Client Calls,Non Geographic,Twilio Client Minutes,398,$1.59,ACcf75e777548d08d169c41f97bd6ec0ef,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Orando Holdings,MNC Tech Sdn Bhd,Service,Voice Recordings,Non Geographic,Recording - Outbound API,55,$0.14,ACcf75e777548d08d169c41f97bd6ec0ef,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Orando Holdings,MNC Tech Sdn Bhd,Service,Voice Recordings,Non Geographic,Recording - TwiML <Dial>/<Recording>,11,$0.03,ACcf75e777548d08d169c41f97bd6ec0ef,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Orando Holdings,MNC Tech Sdn Bhd,Service,Phone Numbers,Malaysia,MALAYSIA Local Phone Number,1,$4.00,ACcf75e777548d08d169c41f97bd6ec0ef,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Orando Holdings,MNC Tech Sdn Bhd,Service,Calls,Malaysia,Programmable Outbound Minute - Malaysia - Mobile,318,$25.44,ACcf75e777548d08d169c41f97bd6ec0ef,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Orando Holdings,MNC Tech Sdn Bhd,Service,Calls,Malaysia,MALAYSIA Local Incoming Minutes,38,$1.09,ACcf75e777548d08d169c41f97bd6ec0ef,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Orando Holdings,MNC Tech Sdn Bhd,Service,Conference,Singapore,Conference Minute - APAC - Singapore,704,$2.11,ACcf75e777548d08d169c41f97bd6ec0ef,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Demo,MNC Tech Sdn Bhd,Service,Text to Speech,United States,Amazon Polly Characters,3,$0.00,ACe217c9267706083594bb2a4cf26b2ae5,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Demo,MNC Tech Sdn Bhd,Service,Programmable Messaging,Non Geographic,Messaging Channels Inbound Message,4,$0.02,ACe217c9267706083594bb2a4cf26b2ae5,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Demo,MNC Tech Sdn Bhd,Service,Client Calls,Non Geographic,Twilio Client Minutes,3,$0.01,ACe217c9267706083594bb2a4cf26b2ae5,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
Demo,MNC Tech Sdn Bhd,Service,Voice Recordings,Non Geographic,Recording - TwiML <Dial>/<Recording>,2,$0.01,ACe217c9267706083594bb2a4cf26b2ae5,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),10,2025,HAWSGN-2025-10
