Project,Company Name,Item Category,Item Group,Item Country,Item,Quantity,Amount (USD),Account Sid,Account Type,Parent SID,Month,Year,Invoice Number
Suez Capital Sdn Bhd,MNC Tech Sdn Bhd,Service,Voice Recordings,N/A,Recording - TwiML <Dial>/<Recording>,25,$0.06,AC9906e1973b5c263fe425965806a4cd94,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Suez Capital Sdn Bhd,MNC Tech Sdn Bhd,Service,Phone Numbers,Malaysia,MALAYSIA Local Phone Number,4,$16.00,AC9906e1973b5c263fe425965806a4cd94,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Suez Capital Sdn Bhd,MNC Tech Sdn Bhd,Service,Calls,India,Programmable Outbound Minute - India - Mobile,4,$0.16,AC9906e1973b5c263fe425965806a4cd94,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Suez Capital Sdn Bhd,MNC Tech Sdn Bhd,Service,Calls,Malaysia,Programmable Outbound Minute - Malaysia - Mobile,430,$34.40,AC9906e1973b5c263fe425965806a4cd94,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Suez Capital Sdn Bhd,MNC Tech Sdn Bhd,Service,Calls,Malaysia,MALAYSIA Local Incoming Minutes,57,$1.64,AC9906e1973b5c263fe425965806a4cd94,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Suez Capital Sdn Bhd,MNC Tech Sdn Bhd,Service,Calls,Australia,Programmable Outbound Minute - Australia - Mobile,1,$0.08,AC9906e1973b5c263fe425965806a4cd94,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Suez Capital Sdn Bhd,MNC Tech Sdn Bhd,Service,Calls,Germany,Programmable Outbound Minute - Germany - Mobile,3,$1.13,AC9906e1973b5c263fe425965806a4cd94,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Suez Capital Sdn Bhd,MNC Tech Sdn Bhd,Service,Conference,N/A,Conference Minute - APAC - Singapore,883,$2.65,AC9906e1973b5c263fe425965806a4cd94,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Seputeh Heights,MNC Tech Sdn Bhd,Service,Phone Numbers,Malaysia,MALAYSIA Local Phone Number,1,$4.00,ACade6dcbc4f74e48f43b24e98a8ef7bab,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Seputeh Heights,MNC Tech Sdn Bhd,Service,Calls,Malaysia,MALAYSIA Local Incoming Minutes,7,$0.20,ACade6dcbc4f74e48f43b24e98a8ef7bab,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Seputeh Heights,MNC Tech Sdn Bhd,Service,Text to Speech,United States,Amazon Polly Characters,7,$0.01,ACade6dcbc4f74e48f43b24e98a8ef7bab,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
One Residence Sdn Bhd,MNC Tech Sdn Bhd,Service,Programmable Messaging,Malaysia,WhatsApp Template Utility - Malaysia,54,$0.76,ACca73e5834d56cc841d1ba7cb07aad201,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
One Residence Sdn Bhd,MNC Tech Sdn Bhd,Service,Programmable Messaging,N/A,Messaging Channels Inbound Message,59,$0.30,ACca73e5834d56cc841d1ba7cb07aad201,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
One Residence Sdn Bhd,MNC Tech Sdn Bhd,Service,Programmable Messaging,N/A,Messaging Channels Outbound Message,188,$0.94,ACca73e5834d56cc841d1ba7cb07aad201,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Orando Holdings,MNC Tech Sdn Bhd,Service,Client Calls,N/A,Twilio Client Minutes,6,$0.02,ACcf75e777548d08d169c41f97bd6ec0ef,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
Orando Holdings,MNC Tech Sdn Bhd,Service,Voice Recordings,N/A,Recording - Outbound API,3,$0.01,ACcf75e777548d08d169c41f97bd6ec0ef,Subaccount,Some(ACeffb3d53086e4840abb2d8ed8a420e5b),04,2026,HAWSGN-2026-04
